,timestamp,tag,duration,nvidia_gpu_0
0,1698769333.3765922,start_forward_pass_loop,0.0024306774139404297,0
1,1698769333.3790228,forward pass,0.0003573894500732422,0
2,1698769333.3793802,Total Weight,0.07891082763671875,11863
3,1698769333.458291,Activation,0.028267383575439453,4403
4,1698769333.4865584,Decay,0.08095788955688477,12067
5,1698769333.5675163,STP,0.08099746704101562,11849
6,1698769333.6485138,forward pass,0.0024557113647460938,0
7,1698769333.6509695,Total Weight,0.07890439033508301,11762
8,1698769333.729874,Activation,0.028271198272705078,4583
9,1698769333.758145,Decay,0.08097386360168457,12172
10,1698769333.839119,STP,0.0809934139251709,11943
11,1698769333.9201124,forward pass,0.0024650096893310547,0
12,1698769333.9225774,Total Weight,0.07889842987060547,11911
13,1698769334.0014758,Activation,0.02831864356994629,4490
14,1698769334.0297945,Decay,0.08099627494812012,12069
15,1698769334.1107907,STP,0.08104276657104492,11832
16,1698769334.1918335,forward pass,0.002468109130859375,0
17,1698769334.1943016,Total Weight,0.07889938354492188,11553
18,1698769334.273201,Activation,0.028234004974365234,4981
19,1698769334.301435,Decay,0.0840311050415039,12019
20,1698769334.385466,STP,0.08095264434814453,11932
21,1698769334.4664187,forward pass,0.002466440200805664,0
22,1698769334.4688852,Total Weight,0.07889866828918457,11881
23,1698769334.5477839,Activation,0.028269052505493164,4508
24,1698769334.576053,Decay,0.08101892471313477,11841
25,1698769334.6570718,STP,0.08099603652954102,11869
26,1698769334.7380679,forward pass,0.0024433135986328125,0
27,1698769334.7405112,Total Weight,0.07889652252197266,11804
28,1698769334.8194077,Activation,0.028250932693481445,4776
29,1698769334.8476586,Decay,0.08336424827575684,12220
30,1698769334.931023,STP,0.08203864097595215,12027
31,1698769335.0130615,forward pass,0.0033974647521972656,0
32,1698769335.016459,Total Weight,0.0789027214050293,11864
33,1698769335.0953617,Activation,0.028258800506591797,4498
34,1698769335.1236205,Decay,0.08100438117980957,12082
35,1698769335.204625,STP,0.0809941291809082,11841
36,1698769335.285619,forward pass,0.0024595260620117188,0
37,1698769335.2880785,Total Weight,0.0789031982421875,11820
38,1698769335.3669817,Activation,0.028264522552490234,4756
39,1698769335.3952463,Decay,0.08309721946716309,12186
40,1698769335.4783435,STP,0.08169794082641602,11971
41,1698769335.5600414,forward pass,0.0026578903198242188,0
42,1698769335.5626993,Total Weight,0.07889509201049805,11938
43,1698769335.6415944,Activation,0.02826714515686035,4525
44,1698769335.6698616,Decay,0.08101010322570801,12115
45,1698769335.7508717,STP,0.08104133605957031,11882
46,1698769335.831913,forward pass,0.002429485321044922,0
47,1698769335.8343425,Total Weight,0.0789039134979248,11830
48,1698769335.9132464,Activation,0.02827930450439453,4441
49,1698769335.9415257,Decay,0.08099842071533203,12064
50,1698769336.022524,STP,0.08098983764648438,11795
