,timestamp,tag,duration,nvidia_gpu_0
0,1699447082.1570747,start_forward_pass_loop,0.002419710159301758,0
1,1699447082.1594944,forward pass,0.002336740493774414,0
2,1699447082.1618311,Total Weight,0.13243365287780762,6321
3,1699447082.2942648,Activation,0.587996244430542,37896
4,1699447082.882261,Decay,0.10207247734069824,6327
5,1699447082.9843335,STP,0.09868454933166504,6319
6,1699447083.083018,forward pass,0.0024175643920898438,0
7,1699447083.0854356,Total Weight,0.13242530822753906,6316
8,1699447083.217861,Activation,0.5740711688995361,37943
9,1699447083.791932,Decay,0.10223960876464844,6327
10,1699447083.8941717,STP,0.09812426567077637,6327
11,1699447083.992296,forward pass,0.0024268627166748047,0
12,1699447083.9947228,Total Weight,0.13219285011291504,6321
13,1699447084.1269157,Activation,0.5784871578216553,37942
14,1699447084.7054029,Decay,0.10190272331237793,6341
15,1699447084.8073056,STP,0.0988321304321289,6324
16,1699447084.9061377,forward pass,0.0025625228881835938,0
17,1699447084.9087002,Total Weight,0.13257098197937012,6326
18,1699447085.0412712,Activation,0.5711541175842285,37957
19,1699447085.6124253,Decay,0.10244607925415039,6325
20,1699447085.7148714,STP,0.09869694709777832,6335
21,1699447085.8135684,forward pass,0.0024116039276123047,0
22,1699447085.81598,Total Weight,0.13265275955200195,6336
23,1699447085.9486327,Activation,0.593956708908081,37970
24,1699447086.5425894,Decay,0.10182547569274902,6339
25,1699447086.644415,STP,0.09793710708618164,6304
26,1699447086.742352,forward pass,0.0024552345275878906,0
27,1699447086.7448072,Total Weight,0.13225126266479492,12652
28,1699447086.8770585,Activation,0.5784869194030762,31656
29,1699447087.4555454,Decay,0.10218596458435059,6326
30,1699447087.5577314,STP,0.09888863563537598,6339
31,1699447087.65662,forward pass,0.002437591552734375,0
32,1699447087.6590576,Total Weight,0.13154911994934082,12662
33,1699447087.7906067,Activation,0.57246994972229,31633
34,1699447088.3630767,Decay,0.10195684432983398,6340
35,1699447088.4650335,STP,0.09888386726379395,6319
36,1699447088.5639174,forward pass,0.002460002899169922,0
37,1699447088.5663774,Total Weight,0.13257837295532227,12667
38,1699447088.6989558,Activation,0.5758426189422607,31671
39,1699447089.2747984,Decay,0.10209226608276367,6329
40,1699447089.3768907,STP,0.1006002426147461,6324
41,1699447089.477491,forward pass,0.004586696624755859,0
42,1699447089.4820776,Total Weight,0.13289594650268555,12656
43,1699447089.6149735,Activation,0.5809421539306641,31632
44,1699447090.1959157,Decay,0.10204696655273438,6334
45,1699447090.2979627,STP,0.09882712364196777,6327
46,1699447090.3967898,forward pass,0.002431631088256836,0
47,1699447090.3992214,Total Weight,0.13279128074645996,12655
48,1699447090.5320127,Activation,0.5883734226226807,37977
49,1699447091.1203861,Decay,0.10201716423034668,6349
50,1699447091.2224033,STP,0.09873485565185547,6333
