,timestamp,tag,duration,nvidia_gpu_0
0,1698769310.6698751,start_forward_pass_loop,0.0029401779174804688,0
1,1698769310.6728153,forward pass,0.0003619194030761719,0
2,1698769310.6731772,Total Weight,0.08534026145935059,13424
3,1698769310.7585175,Activation,0.07366633415222168,7943
4,1698769310.8321838,Decay,0.08722352981567383,11723
5,1698769310.9194074,STP,0.08716773986816406,13190
6,1698769311.006575,forward pass,0.0024633407592773438,625
7,1698769311.0090384,Total Weight,0.09001803398132324,13364
8,1698769311.0990565,Activation,0.0735328197479248,8044
9,1698769311.1725893,Decay,0.08728289604187012,11735
10,1698769311.2598722,STP,0.08717799186706543,13208
11,1698769311.3470502,forward pass,0.002501964569091797,634
12,1698769311.3495522,Total Weight,0.09015893936157227,13365
13,1698769311.439711,Activation,0.07384324073791504,8056
14,1698769311.5135543,Decay,0.08725762367248535,11731
15,1698769311.600812,STP,0.0871725082397461,13239
16,1698769311.6879845,forward pass,0.002493143081665039,645
17,1698769311.6904776,Total Weight,0.09024643898010254,13338
18,1698769311.780724,Activation,0.07349014282226562,8049
19,1698769311.8542142,Decay,0.08725666999816895,11748
20,1698769311.9414709,STP,0.08720088005065918,13220
21,1698769312.0286717,forward pass,0.0024623870849609375,636
22,1698769312.0311341,Total Weight,0.09009456634521484,13360
23,1698769312.1212287,Activation,0.07368922233581543,8094
24,1698769312.194918,Decay,0.08751726150512695,11724
25,1698769312.2824352,STP,0.0871284008026123,13245
26,1698769312.3695636,forward pass,0.0024335384368896484,630
27,1698769312.371997,Total Weight,0.09007644653320312,13368
28,1698769312.4620736,Activation,0.07346892356872559,8046
29,1698769312.5355425,Decay,0.08722066879272461,11772
30,1698769312.6227632,STP,0.08713722229003906,13228
31,1698769312.7099004,forward pass,0.0025005340576171875,643
32,1698769312.712401,Total Weight,0.0901491641998291,13354
33,1698769312.80255,Activation,0.07343578338623047,8057
34,1698769312.8759859,Decay,0.0872659683227539,11761
35,1698769312.9632518,STP,0.08715319633483887,13286
36,1698769313.050405,forward pass,0.0025072097778320312,640
37,1698769313.0529122,Total Weight,0.09017467498779297,13378
38,1698769313.143087,Activation,0.07343506813049316,8070
39,1698769313.216522,Decay,0.08738303184509277,11761
40,1698769313.303905,STP,0.08714413642883301,13257
41,1698769313.3910491,forward pass,0.0024712085723876953,634
42,1698769313.3935204,Total Weight,0.09005236625671387,13395
43,1698769313.4835727,Activation,0.07356095314025879,8064
44,1698769313.5571337,Decay,0.08721661567687988,11810
45,1698769313.6443503,STP,0.08719730377197266,13264
46,1698769313.7315476,forward pass,0.002686023712158203,636
47,1698769313.7342336,Total Weight,0.09012722969055176,13387
48,1698769313.8243608,Activation,0.07393503189086914,8088
49,1698769313.8982959,Decay,0.08725833892822266,11766
50,1698769313.9855542,STP,0.08717536926269531,13282
