,timestamp,tag,duration,nvidia_gpu_0
0,1699447129.5070543,start_forward_pass_loop,0.002501964569091797,0
1,1699447129.5095563,forward pass,0.0023522377014160156,0
2,1699447129.5119085,Total Weight,0.19257473945617676,12812
3,1699447129.7044833,Activation,0.19744586944580078,12826
4,1699447129.9019291,Decay,0.19742965698242188,12828
5,1699447130.0993588,STP,0.1974472999572754,12833
6,1699447130.296806,forward pass,0.0024123191833496094,0
7,1699447130.2992184,Total Weight,0.19428658485412598,12835
8,1699447130.493505,Activation,0.06568026542663574,6418
9,1699447130.5591853,Decay,0.19738507270812988,12847
10,1699447130.7565703,STP,0.19742393493652344,6412
11,1699447130.9539943,forward pass,0.002500772476196289,6452
12,1699447130.956495,Total Weight,0.1941983699798584,6381
13,1699447131.1506934,Activation,0.06566119194030762,6422
14,1699447131.2163546,Decay,0.19743037223815918,12835
15,1699447131.413785,STP,0.19746637344360352,12828
16,1699447131.6112514,forward pass,0.002414226531982422,0
17,1699447131.6136656,Total Weight,0.1942908763885498,12857
18,1699447131.8079565,Activation,0.0656747817993164,6417
19,1699447131.8736312,Decay,0.1973285675048828,12836
20,1699447132.0709598,STP,0.1974344253540039,12839
21,1699447132.2683942,forward pass,0.0023734569549560547,0
22,1699447132.2707677,Total Weight,0.19431304931640625,6426
23,1699447132.4650807,Activation,0.0656743049621582,6426
24,1699447132.530755,Decay,0.19739031791687012,12822
25,1699447132.7281454,STP,0.19745755195617676,12830
26,1699447132.925603,forward pass,0.002549409866333008,0
27,1699447132.9281523,Total Weight,0.19415760040283203,12842
28,1699447133.12231,Activation,0.0656886100769043,6422
29,1699447133.1879985,Decay,0.1973249912261963,12842
30,1699447133.3853235,STP,0.19744443893432617,12837
31,1699447133.582768,forward pass,0.002368927001953125,0
32,1699447133.585137,Total Weight,0.19436430931091309,6415
33,1699447133.7795012,Activation,0.06568384170532227,6523
34,1699447133.845185,Decay,0.19742488861083984,12757
35,1699447134.04261,STP,0.19743585586547852,12839
36,1699447134.2400458,forward pass,0.002416849136352539,0
37,1699447134.2424626,Total Weight,0.1943051815032959,12849
38,1699447134.4367678,Activation,0.06569552421569824,6414
39,1699447134.5024633,Decay,0.1974012851715088,12864
40,1699447134.6998646,STP,0.19742774963378906,12845
41,1699447134.8972924,forward pass,0.002451181411743164,0
42,1699447134.8997436,Total Weight,0.19426941871643066,12855
43,1699447135.094013,Activation,0.06570601463317871,0
44,1699447135.159719,Decay,0.19742274284362793,12853
45,1699447135.3571417,STP,0.19745373725891113,12835
46,1699447135.5545955,forward pass,0.0029354095458984375,0
47,1699447135.5575309,Total Weight,0.1937861442565918,12853
48,1699447135.751317,Activation,0.06569242477416992,6447
49,1699447135.8170094,Decay,0.19737005233764648,12873
50,1699447136.0143795,STP,0.19747233390808105,12888
