,timestamp,tag,duration,nvidia_gpu_0
0,1698769292.1503537,start_forward_pass_loop,0.0024683475494384766,0
1,1698769292.152822,forward pass,0.00036787986755371094,0
2,1698769292.15319,Total Weight,0.14473557472229004,11269
3,1698769292.2979255,Activation,0.6658544540405273,33997
4,1698769292.96378,Decay,0.1033170223236084,7293
5,1698769293.067097,STP,0.10337114334106445,7925
6,1698769293.170468,forward pass,0.002474069595336914,0
7,1698769293.1729422,Total Weight,0.14459848403930664,11255
8,1698769293.3175406,Activation,0.6352353096008301,32523
9,1698769293.952776,Decay,0.0916283130645752,6724
10,1698769294.0444043,STP,0.09144783020019531,7327
11,1698769294.135852,forward pass,0.002435445785522461,0
12,1698769294.1382875,Total Weight,0.12686848640441895,10343
13,1698769294.265156,Activation,0.5735085010528564,29589
14,1698769294.8386645,Decay,0.09148645401000977,6696
15,1698769294.930151,STP,0.09137749671936035,7329
16,1698769295.0215285,forward pass,0.002498626708984375,0
17,1698769295.024027,Total Weight,0.1262531280517578,10425
18,1698769295.1502802,Activation,0.57236647605896,29759
19,1698769295.7226467,Decay,0.09169554710388184,6955
20,1698769295.8143423,STP,0.09387850761413574,7383
21,1698769295.9082208,forward pass,0.0024871826171875,0
22,1698769295.910708,Total Weight,0.12595844268798828,10568
23,1698769296.0366664,Activation,0.5721185207366943,30050
24,1698769296.608785,Decay,0.09138131141662598,6885
25,1698769296.7001662,STP,0.09133076667785645,7479
26,1698769296.791497,forward pass,0.0024657249450683594,0
27,1698769296.7939627,Total Weight,0.12640643119812012,10711
28,1698769296.9203691,Activation,0.5739541053771973,30541
29,1698769297.4943233,Decay,0.09129214286804199,6986
30,1698769297.5856154,STP,0.09124302864074707,7765
31,1698769297.6768584,forward pass,0.005304098129272461,0
32,1698769297.6821625,Total Weight,0.1259448528289795,10664
33,1698769297.8081074,Activation,0.5744028091430664,30573
34,1698769298.3825102,Decay,0.09092330932617188,6969
35,1698769298.4734335,STP,0.09114694595336914,7585
36,1698769298.5645804,forward pass,0.0024569034576416016,0
37,1698769298.5670373,Total Weight,0.12650656700134277,10693
38,1698769298.693544,Activation,0.5715582370758057,30452
39,1698769299.2651021,Decay,0.09185791015625,6999
40,1698769299.35696,STP,0.09087610244750977,7582
41,1698769299.4478362,forward pass,0.0024445056915283203,0
42,1698769299.4502807,Total Weight,0.12689542770385742,10724
43,1698769299.577176,Activation,0.5720541477203369,30484
44,1698769300.1492302,Decay,0.09131169319152832,6963
45,1698769300.240542,STP,0.09098362922668457,7586
46,1698769300.3315256,forward pass,0.002461671829223633,0
47,1698769300.3339872,Total Weight,0.12552976608276367,10617
48,1698769300.459517,Activation,0.5736117362976074,30588
49,1698769301.0331287,Decay,0.09256577491760254,7147
50,1698769301.1256945,STP,0.0930330753326416,7589
