,timestamp,tag,duration,nvidia_gpu_0
0,1698769321.685571,start_forward_pass_loop,0.0029366016387939453,0
1,1698769321.6885076,forward pass,0.00036025047302246094,0
2,1698769321.6888678,Total Weight,0.07954621315002441,11738
3,1698769321.768414,Activation,0.029796123504638672,4931
4,1698769321.7982101,Decay,0.08319282531738281,11621
5,1698769321.881403,STP,0.08160734176635742,11909
6,1698769321.9630103,forward pass,0.003653287887573242,0
7,1698769321.9666636,Total Weight,0.08070206642150879,11881
8,1698769322.0473657,Activation,0.030254602432250977,4499
9,1698769322.0776203,Decay,0.08166098594665527,11845
10,1698769322.1592813,STP,0.08301019668579102,11769
11,1698769322.2422915,forward pass,0.002441883087158203,0
12,1698769322.2447333,Total Weight,0.07953429222106934,11838
13,1698769322.3242676,Activation,0.029709577560424805,4622
14,1698769322.3539772,Decay,0.08159685134887695,11581
15,1698769322.435574,STP,0.08182597160339355,11655
16,1698769322.5174,forward pass,0.002460002899169922,589
17,1698769322.51986,Total Weight,0.08430862426757812,11634
18,1698769322.6041687,Activation,0.029718637466430664,4599
19,1698769322.6338873,Decay,0.08157682418823242,11577
20,1698769322.715464,STP,0.08159422874450684,11679
21,1698769322.7970583,forward pass,0.002439737319946289,0
22,1698769322.799498,Total Weight,0.07953286170959473,11724
23,1698769322.879031,Activation,0.029764413833618164,4661
24,1698769322.9087954,Decay,0.08159685134887695,11646
25,1698769322.9903922,STP,0.08218646049499512,11702
26,1698769323.0725787,forward pass,0.002722501754760742,0
27,1698769323.0753012,Total Weight,0.07953763008117676,11729
28,1698769323.1548388,Activation,0.0297701358795166,4720
29,1698769323.184609,Decay,0.08161449432373047,11671
30,1698769323.2662234,STP,0.08166241645812988,11786
31,1698769323.3478858,forward pass,0.0024309158325195312,0
32,1698769323.3503168,Total Weight,0.07953596115112305,11814
33,1698769323.4298527,Activation,0.029760122299194336,4575
34,1698769323.4596128,Decay,0.0818641185760498,11849
35,1698769323.541477,STP,0.08414912223815918,11757
36,1698769323.625626,forward pass,0.0024356842041015625,0
37,1698769323.6280618,Total Weight,0.07953691482543945,11859
38,1698769323.7075987,Activation,0.029747962951660156,4587
39,1698769323.7373466,Decay,0.081573486328125,11579
40,1698769323.8189201,STP,0.08162093162536621,11686
41,1698769323.900541,forward pass,0.0024628639221191406,581
42,1698769323.903004,Total Weight,0.08422207832336426,11642
43,1698769323.987226,Activation,0.02973794937133789,4636
44,1698769324.016964,Decay,0.08157682418823242,11568
45,1698769324.0985408,STP,0.08157515525817871,11681
46,1698769324.180116,forward pass,0.0024983882904052734,0
47,1698769324.1826143,Total Weight,0.07953333854675293,11713
48,1698769324.2621477,Activation,0.029694080352783203,4665
49,1698769324.2918417,Decay,0.08161687850952148,11662
50,1698769324.3734586,STP,0.08164811134338379,11738
