,timestamp,tag,duration,nvidia_gpu_0
0,1698769314.3650239,start_forward_pass_loop,0.002468585968017578,0
1,1698769314.3674924,forward pass,0.0004603862762451172,0
2,1698769314.3679528,Total Weight,0.08199310302734375,13308
3,1698769314.449946,Activation,0.038788795471191406,5701
4,1698769314.4887347,Decay,0.08399367332458496,12036
5,1698769314.5727284,STP,0.0840761661529541,13498
6,1698769314.6568046,forward pass,0.004485368728637695,0
7,1698769314.66129,Total Weight,0.0819852352142334,13411
8,1698769314.7432752,Activation,0.04026532173156738,5740
9,1698769314.7835405,Decay,0.08405137062072754,12120
10,1698769314.8675919,STP,0.08411765098571777,13155
11,1698769314.9517095,forward pass,0.002483844757080078,0
12,1698769314.9541934,Total Weight,0.08199524879455566,13241
13,1698769315.0361886,Activation,0.038474082946777344,5727
14,1698769315.0746627,Decay,0.0840754508972168,12330
15,1698769315.1587381,STP,0.08583807945251465,13373
16,1698769315.2445762,forward pass,0.004209995269775391,0
17,1698769315.2487862,Total Weight,0.08199286460876465,13243
18,1698769315.330779,Activation,0.03848409652709961,5779
19,1698769315.3692632,Decay,0.0843045711517334,12119
20,1698769315.4535677,STP,0.08446812629699707,13071
21,1698769315.5380359,forward pass,0.002435445785522461,642
22,1698769315.5404713,Total Weight,0.08671379089355469,13090
23,1698769315.627185,Activation,0.03854227066040039,5789
24,1698769315.6657274,Decay,0.0840291976928711,12149
25,1698769315.7497566,STP,0.0841226577758789,13152
26,1698769315.8338792,forward pass,0.0024602413177490234,0
27,1698769315.8363395,Total Weight,0.08199119567871094,13230
28,1698769315.9183307,Activation,0.03855395317077637,5735
29,1698769315.9568846,Decay,0.08406209945678711,12356
30,1698769316.0409467,STP,0.08576560020446777,13208
31,1698769316.1267123,forward pass,0.002444028854370117,0
32,1698769316.1291564,Total Weight,0.08199548721313477,13303
33,1698769316.2111518,Activation,0.03866910934448242,5771
34,1698769316.249821,Decay,0.08407378196716309,12117
35,1698769316.3338947,STP,0.08412408828735352,13133
36,1698769316.4180188,forward pass,0.0024573802947998047,656
37,1698769316.4204762,Total Weight,0.08684086799621582,13141
38,1698769316.507317,Activation,0.03830385208129883,5799
39,1698769316.545621,Decay,0.0840294361114502,12190
40,1698769316.6296504,STP,0.0840764045715332,13200
41,1698769316.7137268,forward pass,0.0025060176849365234,0
42,1698769316.7162328,Total Weight,0.0820002555847168,13270
43,1698769316.798233,Activation,0.03844308853149414,5727
44,1698769316.8366761,Decay,0.08400344848632812,12053
45,1698769316.9206796,STP,0.08411478996276855,13326
46,1698769317.0047944,forward pass,0.002658367156982422,0
47,1698769317.0074527,Total Weight,0.08315634727478027,13471
48,1698769317.090609,Activation,0.03857088088989258,5812
49,1698769317.12918,Decay,0.08405733108520508,12183
50,1698769317.2132373,STP,0.08430027961730957,13133
