,timestamp,tag,duration,nvidia_gpu_1
0,1699449101.8790588,start_forward_pass_loop,0.003012418746948242,0
1,1699449101.8820713,forward pass,0.002186298370361328,0
2,1699449101.8842576,Total Weight,0.22523021697998047,39855
3,1699449102.1094878,Activation,0.28248000144958496,43110
4,1699449102.3919678,Decay,0.0744028091430664,12454
5,1699449102.4663706,STP,0.07439684867858887,21970
6,1699449102.5407674,forward pass,0.0024433135986328125,0
7,1699449102.5432107,Total Weight,0.22474408149719238,45096
8,1699449102.7679548,Activation,0.2823636531829834,37351
9,1699449103.0503185,Decay,0.07445096969604492,0
10,1699449103.1247694,STP,0.07436180114746094,17184
11,1699449103.1991313,forward pass,0.002482891082763672,0
12,1699449103.2016141,Total Weight,0.2264404296875,45464
13,1699449103.4280546,Activation,0.28042173385620117,44101
14,1699449103.7084763,Decay,0.07429289817810059,12152
15,1699449103.7827692,STP,0.07434248924255371,21859
16,1699449103.8571117,forward pass,0.0024785995483398438,0
17,1699449103.8595903,Total Weight,0.22481203079223633,45236
18,1699449104.0844023,Activation,0.2785935401916504,37975
19,1699449104.3629959,Decay,0.07436895370483398,0
20,1699449104.4373648,STP,0.07439732551574707,17232
21,1699449104.5117621,forward pass,0.002488374710083008,0
22,1699449104.5142505,Total Weight,0.2267897129058838,45375
23,1699449104.7410402,Activation,0.27794480323791504,44359
24,1699449105.018985,Decay,0.07443618774414062,12278
25,1699449105.0934212,STP,0.07440018653869629,21859
26,1699449105.1678214,forward pass,0.002433300018310547,0
27,1699449105.1702547,Total Weight,0.22482705116271973,45307
28,1699449105.3950818,Activation,0.28481197357177734,37863
29,1699449105.6798937,Decay,0.07435369491577148,16754
30,1699449105.7542474,STP,0.07430410385131836,0
31,1699449105.8285515,forward pass,0.0024280548095703125,0
32,1699449105.8309796,Total Weight,0.22485613822937012,68253
33,1699449106.0558357,Activation,0.2885093688964844,21946
34,1699449106.344345,Decay,0.07434582710266113,10855
35,1699449106.418691,STP,0.07440686225891113,21244
36,1699449106.4930978,forward pass,0.002431631088256836,0
37,1699449106.4955294,Total Weight,0.22478890419006348,46092
38,1699449106.7203183,Activation,0.27936530113220215,39407
39,1699449106.9996836,Decay,0.07444429397583008,16351
40,1699449107.074128,STP,0.07427215576171875,0
41,1699449107.1484,forward pass,0.002427816390991211,0
42,1699449107.150828,Total Weight,0.22475886344909668,68205
43,1699449107.3755867,Activation,0.28337979316711426,22785
44,1699449107.6589665,Decay,0.07436704635620117,10888
45,1699449107.7333336,STP,0.07454299926757812,21241
46,1699449107.8078766,forward pass,0.0024394989013671875,0
47,1699449107.810316,Total Weight,0.2247788906097412,45662
48,1699449108.035095,Activation,0.2787349224090576,39776
49,1699449108.31383,Decay,0.07431912422180176,16120
50,1699449108.388149,STP,0.07429647445678711,0
