,timestamp,tag,duration,nvidia_gpu_1
0,1699448807.6526763,start_forward_pass_loop,0.0024759769439697266,0
1,1699448807.6551523,forward pass,0.002198934555053711,0
2,1699448807.6573513,Total Weight,0.20353341102600098,49648
3,1699448807.8608847,Activation,0.07240819931030273,0
4,1699448807.9332929,Decay,0.20346641540527344,50463
5,1699448808.1367593,STP,0.20345473289489746,46930
6,1699448808.340214,forward pass,0.002442598342895508,0
7,1699448808.3426566,Total Weight,0.2035362720489502,49881
8,1699448808.546193,Activation,0.07221293449401855,25104
9,1699448808.6184058,Decay,0.2034928798675537,50088
10,1699448808.8218987,STP,0.20412325859069824,47692
11,1699448809.026022,forward pass,0.0024657249450683594,0
12,1699448809.0284877,Total Weight,0.2034931182861328,49965
13,1699448809.2319808,Activation,0.07227468490600586,25484
14,1699448809.3042555,Decay,0.20432496070861816,48906
15,1699448809.5085804,STP,0.2034740447998047,48421
16,1699448809.7120545,forward pass,0.0024285316467285156,0
17,1699448809.714483,Total Weight,0.20348024368286133,50054
18,1699448809.9179633,Activation,0.07230591773986816,26358
19,1699448809.9902692,Decay,0.20529603958129883,47416
20,1699448810.1955652,STP,0.20353412628173828,49041
21,1699448810.3990993,forward pass,0.0024225711822509766,0
22,1699448810.401522,Total Weight,0.20352649688720703,49984
23,1699448810.6050484,Activation,0.07237958908081055,26920
24,1699448810.677428,Decay,0.20493626594543457,46277
25,1699448810.8823643,STP,0.20363569259643555,49793
26,1699448811.086,forward pass,0.0024840831756591797,0
27,1699448811.088484,Total Weight,0.20357584953308105,50099
28,1699448811.29206,Activation,0.07230377197265625,0
29,1699448811.3643637,Decay,0.20425200462341309,50581
30,1699448811.5686157,STP,0.20351481437683105,47068
31,1699448811.7721305,forward pass,0.0024793148040771484,0
32,1699448811.7746098,Total Weight,0.2035355567932129,49826
33,1699448811.9781454,Activation,0.07233619689941406,25173
34,1699448812.0504816,Decay,0.20487141609191895,50067
35,1699448812.255353,STP,0.2035236358642578,47750
36,1699448812.4588766,forward pass,0.002509593963623047,0
37,1699448812.4613862,Total Weight,0.20350861549377441,49734
38,1699448812.6648948,Activation,0.07230234146118164,25613
39,1699448812.7371972,Decay,0.2049870491027832,49094
40,1699448812.9421842,STP,0.20360922813415527,48560
41,1699448813.1457934,forward pass,0.0025129318237304688,0
42,1699448813.1483064,Total Weight,0.2034919261932373,49674
43,1699448813.3517983,Activation,0.07227563858032227,26258
44,1699448813.424074,Decay,0.20485734939575195,47799
45,1699448813.6289313,STP,0.20351004600524902,49208
46,1699448813.8324413,forward pass,0.0025365352630615234,0
47,1699448813.8349779,Total Weight,0.20356440544128418,49858
48,1699448814.0385423,Activation,0.07224059104919434,26876
49,1699448814.1107829,Decay,0.20586419105529785,46372
50,1699448814.316647,STP,0.203535795211792,49860
