,timestamp,tag,duration,nvidia_gpu_1
0,1699448799.9097817,start_forward_pass_loop,0.002555370330810547,0
1,1699448799.912337,forward pass,0.004059314727783203,0
2,1699448799.9163964,Total Weight,0.20714664459228516,48135
3,1699448800.123543,Activation,0.08027434349060059,24526
4,1699448800.2038174,Decay,0.20713448524475098,44578
5,1699448800.4109519,STP,0.20705747604370117,47488
6,1699448800.6180093,forward pass,0.0024290084838867188,0
7,1699448800.6204383,Total Weight,0.20865964889526367,49069
8,1699448800.829098,Activation,0.08039236068725586,24912
9,1699448800.9094903,Decay,0.2070908546447754,44861
10,1699448801.1165812,STP,0.20700430870056152,47516
11,1699448801.3235855,forward pass,0.0024290084838867188,0
12,1699448801.3260145,Total Weight,0.20872998237609863,49169
13,1699448801.5347445,Activation,0.08025908470153809,24920
14,1699448801.6150036,Decay,0.20708608627319336,44842
15,1699448801.8220897,STP,0.20716285705566406,47618
16,1699448802.0292525,forward pass,0.0024328231811523438,0
17,1699448802.0316854,Total Weight,0.20702314376831055,49379
18,1699448802.2387085,Activation,0.0802605152130127,25000
19,1699448802.318969,Decay,0.2070777416229248,44796
20,1699448802.5260468,STP,0.20703768730163574,47832
21,1699448802.7330844,forward pass,0.002432584762573242,0
22,1699448802.735517,Total Weight,0.20704197883605957,49299
23,1699448802.942559,Activation,0.08084225654602051,25010
24,1699448803.0234013,Decay,0.2083420753479004,44657
25,1699448803.2317433,STP,0.20705366134643555,47862
26,1699448803.438797,forward pass,0.0024466514587402344,0
27,1699448803.4412436,Total Weight,0.207047700881958,49339
28,1699448803.6482913,Activation,0.08180999755859375,24949
29,1699448803.7301013,Decay,0.20758676528930664,44691
30,1699448803.937688,STP,0.20719075202941895,47844
31,1699448804.1448789,forward pass,0.002471446990966797,0
32,1699448804.1473503,Total Weight,0.20701980590820312,49403
33,1699448804.35437,Activation,0.08187055587768555,24926
34,1699448804.4362407,Decay,0.2079637050628662,44721
35,1699448804.6442044,STP,0.20745062828063965,47933
36,1699448804.851655,forward pass,0.0025861263275146484,0
37,1699448804.8542411,Total Weight,0.20711994171142578,49244
38,1699448805.061361,Activation,0.0900123119354248,23993
39,1699448805.1513734,Decay,0.2071685791015625,45092
40,1699448805.358542,STP,0.20732998847961426,47591
41,1699448805.565872,forward pass,0.0028133392333984375,0
42,1699448805.5686853,Total Weight,0.20879483222961426,49209
43,1699448805.7774801,Activation,0.08023357391357422,24991
44,1699448805.8577137,Decay,0.2109057903289795,45259
45,1699448806.0686195,STP,0.20708584785461426,48106
46,1699448806.2757053,forward pass,0.003484010696411133,0
47,1699448806.2791893,Total Weight,0.2069869041442871,49900
48,1699448806.4861763,Activation,0.08058500289916992,25225
49,1699448806.5667613,Decay,0.20708107948303223,45645
50,1699448806.7738423,STP,0.20708703994750977,48139
