,timestamp,tag,duration,nvidia_gpu_1
0,1699448791.8509007,start_forward_pass_loop,0.0025756359100341797,0
1,1699448791.8534763,forward pass,0.002203702926635742,0
2,1699448791.85568,Total Weight,0.21744012832641602,46185
3,1699448792.07312,Activation,0.1494154930114746,37791
4,1699448792.2225356,Decay,0.20096945762634277,39719
5,1699448792.423505,STP,0.2001326084136963,46641
6,1699448792.6236377,forward pass,0.0024394989013671875,0
7,1699448792.6260772,Total Weight,0.2157588005065918,47918
8,1699448792.841836,Activation,0.15061378479003906,19070
9,1699448792.9924498,Decay,0.2009744644165039,36750
10,1699448793.1934242,STP,0.20010662078857422,44474
11,1699448793.3935308,forward pass,0.0024328231811523438,0
12,1699448793.3959637,Total Weight,0.21580982208251953,71292
13,1699448793.6117735,Activation,0.15165305137634277,16153
14,1699448793.7634265,Decay,0.2009134292602539,38516
15,1699448793.96434,STP,0.20013761520385742,45713
16,1699448794.1644776,forward pass,0.0024275779724121094,0
17,1699448794.1669052,Total Weight,0.21593904495239258,47477
18,1699448794.3828442,Activation,0.1496744155883789,37142
19,1699448794.5325186,Decay,0.2009258270263672,40408
20,1699448794.7334445,STP,0.20012545585632324,47142
21,1699448794.93357,forward pass,0.0030667781829833984,0
22,1699448794.9366367,Total Weight,0.21578574180603027,47410
23,1699448795.1524224,Activation,0.14936327934265137,18367
24,1699448795.3017857,Decay,0.20098304748535156,37470
25,1699448795.5027688,STP,0.2001020908355713,44889
26,1699448795.7028708,forward pass,0.0024704933166503906,0
27,1699448795.7053413,Total Weight,0.2157588005065918,47467
28,1699448795.9211001,Activation,0.1494433879852295,39278
29,1699448796.0705435,Decay,0.20093297958374023,39255
30,1699448796.2714765,STP,0.20020580291748047,46295
31,1699448796.4716823,forward pass,0.00243377685546875,0
32,1699448796.474116,Total Weight,0.21580767631530762,47536
33,1699448796.6899238,Activation,0.15061068534851074,20330
34,1699448796.8405344,Decay,0.20107626914978027,36233
35,1699448797.0416107,STP,0.20009064674377441,44247
36,1699448797.2417014,forward pass,0.0024290084838867188,0
37,1699448797.2441304,Total Weight,0.21578550338745117,71710
38,1699448797.4599159,Activation,0.1510910987854004,17208
39,1699448797.611007,Decay,0.20234155654907227,38092
40,1699448797.8133485,STP,0.20166897773742676,45374
41,1699448798.0150175,forward pass,0.0036766529083251953,0
42,1699448798.0186942,Total Weight,0.21580910682678223,47609
43,1699448798.2345033,Activation,0.1503453254699707,38547
44,1699448798.3848486,Decay,0.20095157623291016,39757
45,1699448798.5858002,STP,0.2001171112060547,46734
46,1699448798.7859173,forward pass,0.0024335384368896484,0
47,1699448798.7883508,Total Weight,0.21576929092407227,47699
48,1699448799.00412,Activation,0.15239548683166504,19711
49,1699448799.1565156,Decay,0.20088887214660645,36557
50,1699448799.3574045,STP,0.2001187801361084,44384
