,timestamp,tag,duration,nvidia_gpu_1
0,1699449124.393242,start_forward_pass_loop,0.002567291259765625,0
1,1699449124.3958092,forward pass,0.002209186553955078,0
2,1699449124.3980184,Total Weight,0.20408320426940918,49510
3,1699449124.6021016,Activation,0.07239675521850586,25577
4,1699449124.6744983,Decay,0.20361828804016113,48617
5,1699449124.8781166,STP,0.20367836952209473,48446
6,1699449125.081795,forward pass,0.002542734146118164,0
7,1699449125.0843377,Total Weight,0.20384716987609863,49816
8,1699449125.288185,Activation,0.07233357429504395,26401
9,1699449125.3605185,Decay,0.20371222496032715,47305
10,1699449125.5642307,STP,0.20373201370239258,49129
11,1699449125.7679627,forward pass,0.00272369384765625,0
12,1699449125.7706864,Total Weight,0.2036271095275879,49984
13,1699449125.9743135,Activation,0.07244396209716797,26895
14,1699449126.0467575,Decay,0.20378613471984863,45959
15,1699449126.2505436,STP,0.20352435111999512,49938
16,1699449126.454068,forward pass,0.0023772716522216797,0
17,1699449126.4564452,Total Weight,0.20369195938110352,50025
18,1699449126.6601372,Activation,0.07223963737487793,0
19,1699449126.7323768,Decay,0.20360660552978516,50540
20,1699449126.9359834,STP,0.203599214553833,47345
21,1699449127.1395826,forward pass,0.002543210983276367,0
22,1699449127.1421258,Total Weight,0.2036747932434082,49948
23,1699449127.3458006,Activation,0.07228326797485352,25266
24,1699449127.418084,Decay,0.20382189750671387,49797
25,1699449127.6219058,STP,0.2036142349243164,48033
26,1699449127.82552,forward pass,0.002436399459838867,0
27,1699449127.8279564,Total Weight,0.20365095138549805,50031
28,1699449128.0316074,Activation,0.07285952568054199,25727
29,1699449128.104467,Decay,0.20395469665527344,48660
30,1699449128.3084216,STP,0.20360946655273438,48706
31,1699449128.512031,forward pass,0.002426624298095703,0
32,1699449128.5144577,Total Weight,0.20359420776367188,50033
33,1699449128.718052,Activation,0.07227849960327148,26473
34,1699449128.7903304,Decay,0.2044217586517334,46677
35,1699449128.9947522,STP,0.2037208080291748,49282
36,1699449129.198473,forward pass,0.0024678707122802734,0
37,1699449129.2009408,Total Weight,0.20363616943359375,50092
38,1699449129.404577,Activation,0.07232666015625,27084
39,1699449129.4769037,Decay,0.20539474487304688,46023
40,1699449129.6822984,STP,0.20360851287841797,49973
41,1699449129.885907,forward pass,0.0024182796478271484,0
42,1699449129.8883252,Total Weight,0.2036268711090088,50155
43,1699449130.091952,Activation,0.07257652282714844,0
44,1699449130.1645286,Decay,0.2037053108215332,50490
45,1699449130.368234,STP,0.20357823371887207,47394
46,1699449130.5718122,forward pass,0.0024290084838867188,0
47,1699449130.5742412,Total Weight,0.20375919342041016,50010
48,1699449130.7780004,Activation,0.07232666015625,25243
49,1699449130.850327,Decay,0.2036731243133545,50012
50,1699449131.0540001,STP,0.20381832122802734,47993
