,timestamp,tag,duration,nvidia_gpu_1
0,1699448646.7953954,start_forward_pass_loop,0.002772808074951172,0
1,1699448646.7981682,forward pass,0.0023343563079833984,0
2,1699448646.8005025,Total Weight,1.0120251178741455,85947
3,1699448647.8125277,Activation,4.837534427642822,334060
4,1699448652.650062,Decay,0.7670531272888184,61313
5,1699448653.4171152,STP,0.7428629398345947,78397
6,1699448654.1599782,forward pass,0.0022771358489990234,0
7,1699448654.1622553,Total Weight,1.0116958618164062,94318
8,1699448655.1739511,Activation,4.852631568908691,336516
9,1699448660.0265827,Decay,0.764085054397583,60392
10,1699448660.7906678,STP,0.7411189079284668,78456
11,1699448661.5317867,forward pass,0.002324819564819336,0
12,1699448661.5341115,Total Weight,1.015256643295288,94447
13,1699448662.5493681,Activation,4.833176136016846,335561
14,1699448667.3825443,Decay,0.7616462707519531,60378
15,1699448668.1441905,STP,0.7406785488128662,78557
16,1699448668.884869,forward pass,0.002321958541870117,0
17,1699448668.887191,Total Weight,1.0130257606506348,94474
18,1699448669.9002168,Activation,4.824445962905884,337219
19,1699448674.7246628,Decay,0.7660300731658936,60866
20,1699448675.4906929,STP,0.7397592067718506,78726
21,1699448676.230452,forward pass,0.002334117889404297,0
22,1699448676.2327862,Total Weight,1.0133206844329834,94449
23,1699448677.2461069,Activation,4.793236494064331,329501
24,1699448682.0393434,Decay,0.7661056518554688,69766
25,1699448682.805449,STP,0.7432770729064941,68982
26,1699448683.548726,forward pass,0.002340555191040039,0
27,1699448683.5510666,Total Weight,1.0109505653381348,94782
28,1699448684.5620172,Activation,4.783675909042358,336910
29,1699448689.345693,Decay,0.7648153305053711,63342
30,1699448690.1105084,STP,0.7361812591552734,68980
31,1699448690.8466897,forward pass,0.002897500991821289,0
32,1699448690.8495872,Total Weight,1.0130693912506104,94963
33,1699448691.8626566,Activation,4.803038120269775,340712
34,1699448696.6656947,Decay,0.7654209136962891,67602
35,1699448697.4311156,STP,0.7400932312011719,69039
36,1699448698.1712089,forward pass,0.0023272037506103516,0
37,1699448698.173536,Total Weight,1.014739990234375,94739
38,1699448699.188276,Activation,4.780982732772827,338385
39,1699448703.9692588,Decay,0.7653651237487793,60927
40,1699448704.734624,STP,0.739142894744873,68900
41,1699448705.4737668,forward pass,0.0023338794708251953,9894
42,1699448705.4761007,Total Weight,1.0162642002105713,94519
43,1699448706.492365,Activation,4.814645051956177,329319
44,1699448711.30701,Decay,0.764629602432251,69913
45,1699448712.0716395,STP,0.7442805767059326,68950
46,1699448712.81592,forward pass,0.0023097991943359375,0
47,1699448712.81823,Total Weight,1.0109763145446777,94944
48,1699448713.8292062,Activation,4.764950513839722,337133
49,1699448718.5941567,Decay,0.76422119140625,62590
50,1699448719.358378,STP,0.7402021884918213,69036
