,timestamp,tag,duration,nvidia_gpu_1
0,1699448784.9616725,start_forward_pass_loop,0.002424478530883789,0
1,1699448784.964097,forward pass,0.00218963623046875,0
2,1699448784.9662867,Total Weight,0.22403812408447266,42268
3,1699448785.1903248,Activation,0.29425525665283203,38422
4,1699448785.48458,Decay,0.07352566719055176,14736
5,1699448785.5581057,STP,0.07355284690856934,0
6,1699448785.6316586,forward pass,0.0024690628051757812,0
7,1699448785.6341276,Total Weight,0.22398591041564941,67864
8,1699448785.8581135,Activation,0.2946012020111084,34024
9,1699448786.1527147,Decay,0.07345223426818848,0
10,1699448786.226167,STP,0.07354021072387695,18951
11,1699448786.2997072,forward pass,0.0024261474609375,0
12,1699448786.3021333,Total Weight,0.22565627098083496,45732
13,1699448786.5277896,Activation,0.2949366569519043,41891
14,1699448786.8227262,Decay,0.07366180419921875,12128
15,1699448786.896388,STP,0.07349061965942383,22072
16,1699448786.9698787,forward pass,0.002415180206298828,0
17,1699448786.9722939,Total Weight,0.22406554222106934,45486
18,1699448787.1963594,Activation,0.2934715747833252,37200
19,1699448787.489831,Decay,0.07352089881896973,16199
20,1699448787.5633519,STP,0.07346987724304199,0
21,1699448787.6368217,forward pass,0.002422332763671875,0
22,1699448787.639244,Total Weight,0.22407197952270508,68413
23,1699448787.863316,Activation,0.29334592819213867,22200
24,1699448788.156662,Decay,0.07388758659362793,10454
25,1699448788.2305496,STP,0.07359194755554199,20731
26,1699448788.3041415,forward pass,0.0024352073669433594,0
27,1699448788.3065767,Total Weight,0.22405743598937988,45688
28,1699448788.5306342,Activation,0.295041561126709,40031
29,1699448788.8256757,Decay,0.07399988174438477,13778
30,1699448788.8996756,STP,0.07349872589111328,22747
31,1699448788.9731743,forward pass,0.0023772716522216797,0
32,1699448788.9755516,Total Weight,0.22451424598693848,45204
33,1699448789.2000659,Activation,0.2952132225036621,35504
34,1699448789.495279,Decay,0.07350945472717285,0
35,1699448789.5687885,STP,0.0735166072845459,17477
36,1699448789.6423051,forward pass,0.0024459362030029297,0
37,1699448789.644751,Total Weight,0.2240753173828125,46580
38,1699448789.8688264,Activation,0.2980828285217285,43107
39,1699448790.1669092,Decay,0.07353949546813965,11083
40,1699448790.2404487,STP,0.07426214218139648,21596
41,1699448790.3147109,forward pass,0.0024614334106445312,0
42,1699448790.3171723,Total Weight,0.22400116920471191,45636
43,1699448790.5411735,Activation,0.29546070098876953,38844
44,1699448790.8366342,Decay,0.07365155220031738,14667
45,1699448790.9102857,STP,0.07354354858398438,0
46,1699448790.9838293,forward pass,0.002435922622680664,23017
47,1699448790.9862652,Total Weight,0.22751688957214355,44987
48,1699448791.213782,Activation,0.29375314712524414,34757
49,1699448791.5075352,Decay,0.07355451583862305,0
50,1699448791.5810897,STP,0.07355070114135742,18522
